Row_ID,Order_ID,Order_date,Quarter,Order_date _month,Order_date _day,Order_date _year,Shipping_date,Quarter_SHIPPING,Time_Frame,Ship_Mode,Ship_Mode_Rank,Customer_ID,Customer_Name,Segment,Country,Region,State,City,Postal_Code,Category,Sub_Category,Product_Name,Product_ID,item_price,Quantity,Discount,Sales,Profit
87,CA-2017-155558,10/26/2017 0:00,Q4,10,26,2017,11/2/2017 0:00,Q4,7,Standard Class,4,PG-18895,Paul Gonzalez,Consumer,United States,Central,Minnesota,Rochester,55901,Technology,Accessories,Logitech?LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,TEC-AC-10001998,19.99,1,0,19.99,6.7966
88,CA-2017-155558,10/26/2017 0:00,Q4,10,26,2017,11/2/2017 0:00,Q4,7,Standard Class,4,PG-18895,Paul Gonzalez,Consumer,United States,Central,Minnesota,Rochester,55901,Office Supplies,Labels,Avery 511,OFF-LA-10000134,3.08,2,0,6.16,2.9568
89,CA-2016-159695,4/5/2016 0:00,Q2,4,5,2016,4/10/2016 0:00,Q2,5,Second Class,3,GM-14455,Gary Mitchum,Home Office,United States,Central,Texas,Houston,77095,Office Supplies,Storage,Eldon Portable Mobile Manager,OFF-ST-10003442,28.28,7,0.2,158.368,13.8572
90,CA-2016-109806,9/17/2016 0:00,Q3,9,17,2016,9/22/2016 0:00,Q3,5,Standard Class,4,JS-15685,Jim Sink,Corporate,United States,West,California,Los Angeles,90036,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,OFF-AR-10004930,6.7,3,0,20.1,6.633
91,CA-2016-109806,9/17/2016 0:00,Q3,9,17,2016,9/22/2016 0:00,Q3,5,Standard Class,4,JS-15685,Jim Sink,Corporate,United States,West,California,Los Angeles,90036,Technology,Phones,Panasonic Kx-TS550,TEC-PH-10004093,45.99,2,0.2,73.584,8.2782
92,CA-2016-109806,9/17/2016 0:00,Q3,9,17,2016,9/22/2016 0:00,Q3,5,Standard Class,4,JS-15685,Jim Sink,Corporate,United States,West,California,Los Angeles,90036,Office Supplies,Paper,Xerox 1995,OFF-PA-10000304,6.48,1,0,6.48,3.1104
93,CA-2015-149587,1/31/2015 0:00,Q1,1,31,2015,2/5/2015 0:00,Q1,5,Second Class,3,KB-16315,Karl Braun,Consumer,United States,Central,Minnesota,Minneapolis,55407,Office Supplies,Paper,Xerox 1999,OFF-PA-10003177,6.48,2,0,12.96,6.2208
94,CA-2015-149587,1/31/2015 0:00,Q1,1,31,2015,2/5/2015 0:00,Q1,5,Second Class,3,KB-16315,Karl Braun,Consumer,United States,Central,Minnesota,Minneapolis,55407,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",FUR-FU-10003799,17.78,3,0,53.34,16.5354
95,CA-2015-149587,1/31/2015 0:00,Q1,1,31,2015,2/5/2015 0:00,Q1,5,Second Class,3,KB-16315,Karl Braun,Consumer,United States,Central,Minnesota,Minneapolis,55407,Office Supplies,Binders,Ibico Standard Transparent Covers,OFF-BI-10002852,16.48,2,0,32.96,16.1504
96,US-2017-109484,11/6/2017 0:00,Q4,11,6,2017,11/12/2017 0:00,Q4,6,Standard Class,4,RB-19705,Roger Barcio,Home Office,United States,West,Oregon,Portland,97206,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,OFF-BI-10004738,18.94,1,0.7,5.682,-3.788
97,CA-2017-161018,11/9/2017 0:00,Q4,11,9,2017,11/11/2017 0:00,Q4,2,Second Class,3,PN-18775,Parhena Norris,Home Office,United States,East,New York,New York City,10009,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,FUR-FU-10000629,13.79,7,0,96.53,40.5426
98,CA-2017-157833,6/17/2017 0:00,Q2,6,17,2017,6/20/2017 0:00,Q2,3,First Class,2,KD-16345,Katherine Ducich,Consumer,United States,West,California,San Francisco,94122,Office Supplies,Binders,Trimflex Flexible Post Binders,OFF-BI-10001721,21.38,3,0.2,51.312,17.9592
99,CA-2016-149223,9/6/2016 0:00,Q3,9,6,2016,9/11/2016 0:00,Q3,5,Standard Class,4,ER-13855,Elpida Rittenbach,Corporate,United States,Central,Minnesota,Saint Paul,55106,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,OFF-AP-10000358,12.98,6,0,77.88,22.5852
100,CA-2016-158568,8/29/2016 0:00,Q3,8,29,2016,9/2/2016 0:00,Q3,4,Standard Class,4,RB-19465,Rick Bensley,Home Office,United States,Central,Illinois,Chicago,60610,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,OFF-PA-10003256,11.54,7,0.2,64.624,22.6184
101,CA-2016-158568,8/29/2016 0:00,Q3,8,29,2016,9/2/2016 0:00,Q3,4,Standard Class,4,RB-19465,Rick Bensley,Home Office,United States,Central,Illinois,Chicago,60610,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,TEC-AC-10001767,39.99,3,0.2,95.976,-10.7973
102,CA-2016-158568,8/29/2016 0:00,Q3,8,29,2016,9/2/2016 0:00,Q3,4,Standard Class,4,RB-19465,Rick Bensley,Home Office,United States,Central,Illinois,Chicago,60610,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,OFF-BI-10002609,2.98,3,0.8,1.788,-3.0396
103,CA-2016-129903,12/1/2016 0:00,Q4,12,1,2016,12/4/2016 0:00,Q4,3,Second Class,3,GZ-14470,Gary Zandusky,Consumer,United States,Central,Minnesota,Rochester,55901,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),OFF-PA-10004040,5.98,4,0,23.92,11.7208
104,US-2015-156867,11/13/2015 0:00,Q4,11,13,2015,11/17/2015 0:00,Q4,4,Standard Class,4,LC-16870,Lena Cacioppo,Consumer,United States,West,Colorado,Aurora,80013,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,TEC-AC-10001552,49.77,6,0.2,238.896,-26.8758
105,US-2015-156867,11/13/2015 0:00,Q4,11,13,2015,11/17/2015 0:00,Q4,4,Standard Class,4,LC-16870,Lena Cacioppo,Consumer,United States,West,Colorado,Aurora,80013,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",FUR-FU-10004006,42.65,3,0.2,102.36,-3.8385
106,US-2015-156867,11/13/2015 0:00,Q4,11,13,2015,11/17/2015 0:00,Q4,4,Standard Class,4,LC-16870,Lena Cacioppo,Consumer,United States,West,Colorado,Aurora,80013,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",OFF-BI-10002794,40.98,3,0.7,36.882,-25.8174
107,CA-2017-119004,11/23/2017 0:00,Q4,11,23,2017,11/28/2017 0:00,Q4,5,Standard Class,4,JM-15250,Janet Martin,Consumer,United States,South,North Carolina,Charlotte,28205,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,TEC-AC-10003499,11.58,8,0.2,74.112,17.6016
108,CA-2017-119004,11/23/2017 0:00,Q4,11,23,2017,11/28/2017 0:00,Q4,5,Standard Class,4,JM-15250,Janet Martin,Consumer,United States,South,North Carolina,Charlotte,28205,Technology,Phones,Speck Products Candyshell Flip Case,TEC-PH-10002844,34.99,1,0.2,27.992,2.0994
109,CA-2017-119004,11/23/2017 0:00,Q4,11,23,2017,11/28/2017 0:00,Q4,5,Standard Class,4,JM-15250,Janet Martin,Consumer,United States,South,North Carolina,Charlotte,28205,Office Supplies,Art,Newell Chalk Holder,OFF-AR-10000390,4.13,1,0.2,3.304,1.0738
110,CA-2015-129476,10/15/2015 0:00,Q4,10,15,2015,10/20/2015 0:00,Q4,5,Standard Class,4,PA-19060,Pete Armstrong,Home Office,United States,Central,Illinois,Orland Park,60462,Technology,Accessories,Logitech?Gaming G510s - Keyboard,TEC-AC-10000844,84.99,5,0.2,339.96,67.992
111,CA-2017-146780,12/25/2017 0:00,Q4,12,25,2017,12/30/2017 0:00,Q4,5,Standard Class,4,CV-12805,Cynthia Voltz,Corporate,United States,East,New York,New York City,10035,Furniture,Furnishings,Magnifier Swing Arm Lamp,FUR-FU-10001934,20.98,2,0,41.96,10.9096
112,CA-2016-128867,11/3/2016 0:00,Q4,11,3,2016,11/10/2016 0:00,Q4,7,Standard Class,4,CL-12565,Clay Ludtke,Consumer,United States,Central,Iowa,Urbandale,50322,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",OFF-AR-10000380,37.98,2,0,75.96,22.788
113,CA-2016-128867,11/3/2016 0:00,Q4,11,3,2016,11/10/2016 0:00,Q4,7,Standard Class,4,CL-12565,Clay Ludtke,Consumer,United States,Central,Iowa,Urbandale,50322,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",OFF-BI-10003981,4.54,6,0,27.24,13.3476
114,CA-2014-115259,8/25/2014 0:00,Q3,8,25,2014,8/27/2014 0:00,Q3,2,Second Class,3,RC-19960,Ryan Crowe,Consumer,United States,East,Ohio,Columbus,43229,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",OFF-FA-10000621,3.58,14,0.2,40.096,14.5348
115,CA-2014-115259,8/25/2014 0:00,Q3,8,25,2014,8/27/2014 0:00,Q3,2,Second Class,3,RC-19960,Ryan Crowe,Consumer,United States,East,Ohio,Columbus,43229,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",OFF-EN-10002600,2.95,2,0.2,4.72,1.652
116,CA-2014-115259,8/25/2014 0:00,Q3,8,25,2014,8/27/2014 0:00,Q3,2,Second Class,3,RC-19960,Ryan Crowe,Consumer,United States,East,Ohio,Columbus,43229,Office Supplies,Paper,Xerox 1921,OFF-PA-10004965,9.99,3,0.2,23.976,7.4925
117,CA-2014-115259,8/25/2014 0:00,Q3,8,25,2014,8/27/2014 0:00,Q3,2,Second Class,3,RC-19960,Ryan Crowe,Consumer,United States,East,Ohio,Columbus,43229,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",OFF-EN-10002504,27.18,6,0.2,130.464,44.0316
118,CA-2015-110457,3/2/2015 0:00,Q1,3,2,2015,3/6/2015 0:00,Q1,4,Standard Class,4,DK-13090,Dave Kipp,Consumer,United States,West,Washington,Seattle,98103,Furniture,Tables,Hon Racetrack Conference Tables,FUR-TA-10001768,262.51,3,0,787.53,165.3813
119,US-2015-136476,4/5/2015 0:00,Q2,4,5,2015,4/10/2015 0:00,Q2,5,Standard Class,4,GG-14650,Greg Guthrie,Corporate,United States,South,Tennessee,Bristol,37620,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,OFF-BI-10003650,525.98,1,0.7,157.794,-115.7156
120,CA-2016-103730,6/12/2016 0:00,Q2,6,12,2016,6/15/2016 0:00,Q2,3,First Class,2,SC-20725,Steven Cartwright,Consumer,United States,East,Delaware,Wilmington,19805,Furniture,Furnishings,Artistic Insta-Plaque,FUR-FU-10002157,15.68,3,0,47.04,18.3456
121,CA-2016-103730,6/12/2016 0:00,Q2,6,12,2016,6/15/2016 0:00,Q2,3,First Class,2,SC-20725,Steven Cartwright,Consumer,United States,East,Delaware,Wilmington,19805,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,OFF-BI-10003910,7.71,4,0,30.84,13.878
122,CA-2016-103730,6/12/2016 0:00,Q2,6,12,2016,6/15/2016 0:00,Q2,3,First Class,2,SC-20725,Steven Cartwright,Consumer,United States,East,Delaware,Wilmington,19805,Office Supplies,Storage,"Companion Letter/Legal File, Black",OFF-ST-10000777,37.76,6,0,226.56,63.4368
123,CA-2016-103730,6/12/2016 0:00,Q2,6,12,2016,6/15/2016 0:00,Q2,3,First Class,2,SC-20725,Steven Cartwright,Consumer,United States,East,Delaware,Wilmington,19805,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,OFF-EN-10002500,12.78,9,0,115.02,51.759
124,CA-2016-103730,6/12/2016 0:00,Q2,6,12,2016,6/15/2016 0:00,Q2,3,First Class,2,SC-20725,Steven Cartwright,Consumer,United States,East,Delaware,Wilmington,19805,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,TEC-PH-10003875,9.72,7,0,68.04,19.7316
125,US-2014-152030,12/26/2014 0:00,Q4,12,26,2014,12/28/2014 0:00,Q4,2,Second Class,3,AD-10180,Alan Dominguez,Home Office,United States,Central,Texas,Houston,77041,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,FUR-CH-10004063,285.98,3,0.3,600.558,-8.5794
126,US-2014-134614,9/20/2014 0:00,Q3,9,20,2014,9/25/2014 0:00,Q3,5,Standard Class,4,PF-19165,Philip Fox,Consumer,United States,Central,Illinois,Bloomington,61701,Furniture,Tables,Bevis 44 x 96 Conference Tables,FUR-TA-10004534,205.9,6,0.5,617.7,-407.682
127,US-2017-107272,11/5/2017 0:00,Q4,11,5,2017,11/12/2017 0:00,Q4,7,Standard Class,4,TS-21610,Troy Staebel,Consumer,United States,West,Arizona,Phoenix,85023,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",OFF-BI-10003274,3.98,2,0.7,2.388,-1.8308
128,US-2017-107272,11/5/2017 0:00,Q4,11,5,2017,11/12/2017 0:00,Q4,7,Standard Class,4,TS-21610,Troy Staebel,Consumer,United States,West,Arizona,Phoenix,85023,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",OFF-ST-10002974,43.57,7,0.2,243.992,30.499
129,US-2016-125969,11/6/2016 0:00,Q4,11,6,2016,11/10/2016 0:00,Q4,4,Second Class,3,LS-16975,Lindsay Shagiari,Home Office,United States,West,California,Los Angeles,90004,Furniture,Chairs,"Global Task Chair, Black",FUR-CH-10001146,50.89,2,0.2,81.424,-9.1602
130,US-2016-125969,11/6/2016 0:00,Q4,11,6,2016,11/10/2016 0:00,Q4,4,Second Class,3,LS-16975,Lindsay Shagiari,Home Office,United States,West,California,Los Angeles,90004,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,FUR-FU-10003773,79.52,3,0,238.56,26.2416
131,US-2017-164147,2/2/2017 0:00,Q1,2,2,2017,2/5/2017 0:00,Q1,3,First Class,2,DW-13585,Dorothy Wardle,Corporate,United States,East,Ohio,Columbus,43229,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,TEC-PH-10002293,19.99,5,0.4,59.97,-11.994
132,US-2017-164147,2/2/2017 0:00,Q1,2,2,2017,2/5/2017 0:00,Q1,3,First Class,2,DW-13585,Dorothy Wardle,Corporate,United States,East,Ohio,Columbus,43229,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",OFF-PA-10002377,48.94,2,0.2,78.304,29.364
133,US-2017-164147,2/2/2017 0:00,Q1,2,2,2017,2/5/2017 0:00,Q1,3,First Class,2,DW-13585,Dorothy Wardle,Corporate,United States,East,Ohio,Columbus,43229,Office Supplies,Fasteners,Staples,OFF-FA-10002780,2.98,9,0.2,21.456,6.9732
134,CA-2016-145583,10/13/2016 0:00,Q4,10,13,2016,10/19/2016 0:00,Q4,6,Standard Class,4,LC-16885,Lena Creighton,Consumer,United States,West,California,Roseville,95661,Office Supplies,Paper,Xerox 195,OFF-PA-10001804,6.68,3,0,20.04,9.6192
135,CA-2016-145583,10/13/2016 0:00,Q4,10,13,2016,10/19/2016 0:00,Q4,6,Standard Class,4,LC-16885,Lena Creighton,Consumer,United States,West,California,Roseville,95661,Office Supplies,Paper,Xerox 1880,OFF-PA-10001736,35.44,1,0,35.44,16.6568
136,CA-2016-145583,10/13/2016 0:00,Q4,10,13,2016,10/19/2016 0:00,Q4,6,Standard Class,4,LC-16885,Lena Creighton,Consumer,United States,West,California,Roseville,95661,Office Supplies,Art,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",OFF-AR-10001149,2.88,4,0,11.52,3.456
137,CA-2016-145583,10/13/2016 0:00,Q4,10,13,2016,10/19/2016 0:00,Q4,6,Standard Class,4,LC-16885,Lena Creighton,Consumer,United States,West,California,Roseville,95661,Office Supplies,Fasteners,Ideal Clamps,OFF-FA-10002988,2.01,2,0,4.02,1.9698
138,CA-2016-145583,10/13/2016 0:00,Q4,10,13,2016,10/19/2016 0:00,Q4,6,Standard Class,4,LC-16885,Lena Creighton,Consumer,United States,West,California,Roseville,95661,Office Supplies,Binders,GBC Wire Binding Strips,OFF-BI-10004781,31.74,3,0.2,76.176,26.6616
139,CA-2016-145583,10/13/2016 0:00,Q4,10,13,2016,10/19/2016 0:00,Q4,6,Standard Class,4,LC-16885,Lena Creighton,Consumer,United States,West,California,Roseville,95661,Office Supplies,Supplies,Fiskars Softgrip Scissors,OFF-SU-10001218,10.98,6,0,65.88,18.4464
140,CA-2016-145583,10/13/2016 0:00,Q4,10,13,2016,10/19/2016 0:00,Q4,6,Standard Class,4,LC-16885,Lena Creighton,Consumer,United States,West,California,Roseville,95661,Furniture,Furnishings,Longer-Life Soft White Bulbs,FUR-FU-10001706,3.08,14,0,43.12,20.6976
141,CA-2016-110366,9/5/2016 0:00,Q3,9,5,2016,9/7/2016 0:00,Q3,2,Second Class,3,JD-15895,Jonathan Doherty,Corporate,United States,East,Pennsylvania,Philadelphia,19140,Furniture,Furnishings,DAX Solid Wood Frames,FUR-FU-10004848,51.75,2,0.2,82.8,10.35
142,CA-2017-106180,9/18/2017 0:00,Q3,9,18,2017,9/23/2017 0:00,Q3,5,Standard Class,4,SH-19975,Sally Hughsby,Corporate,United States,West,California,San Francisco,94122,Office Supplies,Art,Newell 343,OFF-AR-10000940,2.94,3,0,8.82,2.3814
143,CA-2017-106180,9/18/2017 0:00,Q3,9,18,2017,9/23/2017 0:00,Q3,5,Standard Class,4,SH-19975,Sally Hughsby,Corporate,United States,West,California,San Francisco,94122,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,OFF-EN-10004030,3.62,3,0,10.86,5.1042
144,CA-2017-106180,9/18/2017 0:00,Q3,9,18,2017,9/23/2017 0:00,Q3,5,Standard Class,4,SH-19975,Sally Hughsby,Corporate,United States,West,California,San Francisco,94122,Office Supplies,Paper,Xerox 1911,OFF-PA-10004327,47.9,3,0,143.7,68.976
145,CA-2017-155376,12/22/2017 0:00,Q4,12,22,2017,12/27/2017 0:00,Q4,5,Standard Class,4,SG-20080,Sandra Glassco,Consumer,United States,Central,Missouri,Independence,64055,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,OFF-AP-10001058,279.81,3,0,839.43,218.2518
146,CA-2015-110744,9/7/2015 0:00,Q3,9,7,2015,9/12/2015 0:00,Q3,5,Standard Class,4,HA-14920,Helen Andreada,Consumer,United States,West,California,Pasadena,91104,Office Supplies,Storage,Safco Industrial Wire Shelving,OFF-ST-10003656,95.99,7,0,671.93,20.1579
147,CA-2014-110072,10/22/2014 0:00,Q4,10,22,2014,10/28/2014 0:00,Q4,6,Standard Class,4,MG-17680,Maureen Gastineau,Home Office,United States,East,Ohio,Newark,43055,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",FUR-FU-10000521,29.34,4,0.2,93.888,12.9096
148,CA-2016-114489,12/5/2016 0:00,Q4,12,5,2016,12/9/2016 0:00,Q4,4,Standard Class,4,JE-16165,Justin Ellison,Corporate,United States,Central,Wisconsin,Franklin,53132,Technology,Phones,Plantronics Cordless?Phone Headset?with In-line Volume - M214C,TEC-PH-10000215,34.95,11,0,384.45,103.8015
149,CA-2016-114489,12/5/2016 0:00,Q4,12,5,2016,12/9/2016 0:00,Q4,4,Standard Class,4,JE-16165,Justin Ellison,Corporate,United States,Central,Wisconsin,Franklin,53132,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,TEC-PH-10001448,49.99,3,0,149.97,5.9988
150,CA-2016-114489,12/5/2016 0:00,Q4,12,5,2016,12/9/2016 0:00,Q4,4,Standard Class,4,JE-16165,Justin Ellison,Corporate,United States,Central,Wisconsin,Franklin,53132,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",FUR-CH-10000454,243.98,8,0,1951.84,585.552
151,CA-2016-114489,12/5/2016 0:00,Q4,12,5,2016,12/9/2016 0:00,Q4,4,Standard Class,4,JE-16165,Justin Ellison,Corporate,United States,Central,Wisconsin,Franklin,53132,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,OFF-BI-10002735,34.31,5,0,171.55,80.6285
152,CA-2016-158834,3/13/2016 0:00,Q1,3,13,2016,3/16/2016 0:00,Q1,3,First Class,2,TW-21025,Tamara Willingham,Home Office,United States,West,Arizona,Scottsdale,85254,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,OFF-AP-10000326,39.48,5,0.2,157.92,17.766
153,CA-2016-158834,3/13/2016 0:00,Q1,3,13,2016,3/16/2016 0:00,Q1,3,First Class,2,TW-21025,Tamara Willingham,Home Office,United States,West,Arizona,Scottsdale,85254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded?Headset,TEC-PH-10001254,126.99,2,0.2,203.184,15.2388
154,CA-2015-124919,5/31/2015 0:00,Q2,5,31,2015,6/2/2015 0:00,Q2,2,First Class,2,SP-20650,Stephanie Phelps,Corporate,United States,West,California,San Jose,95123,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,OFF-PA-10001950,8.34,7,0,58.38,26.271
155,CA-2015-124919,5/31/2015 0:00,Q2,5,31,2015,6/2/2015 0:00,Q2,2,First Class,2,SP-20650,Stephanie Phelps,Corporate,United States,West,California,San Jose,95123,Office Supplies,Paper,Xerox 1883,OFF-PA-10002254,26.38,4,0,105.52,48.5392
156,CA-2015-124919,5/31/2015 0:00,Q2,5,31,2015,6/2/2015 0:00,Q2,2,First Class,2,SP-20650,Stephanie Phelps,Corporate,United States,West,California,San Jose,95123,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",OFF-ST-10001590,13.48,6,0,80.88,21.0288
157,CA-2015-118948,5/28/2015 0:00,Q2,5,28,2015,6/3/2015 0:00,Q2,6,Standard Class,4,NK-18490,Neil Knudson,Home Office,United States,West,Washington,Seattle,98105,Office Supplies,Art,Newell 311,OFF-AR-10001547,2.21,3,0,6.63,1.7901
158,CA-2014-104269,3/1/2014 0:00,Q1,3,1,2014,3/6/2014 0:00,Q1,5,Second Class,3,DB-13060,Dave Brooks,Consumer,United States,West,Washington,Seattle,98115,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,FUR-CH-10004063,285.98,2,0.2,457.568,51.4764
159,CA-2016-114104,11/20/2016 0:00,Q4,11,20,2016,11/24/2016 0:00,Q4,4,Standard Class,4,NP-18670,Nora Paige,Consumer,United States,Central,Oklahoma,Edmond,73034,Office Supplies,Labels,Avery 519,OFF-LA-10002475,7.31,2,0,14.62,6.8714
160,CA-2016-114104,11/20/2016 0:00,Q4,11,20,2016,11/24/2016 0:00,Q4,4,Standard Class,4,NP-18670,Nora Paige,Consumer,United States,Central,Oklahoma,Edmond,73034,Technology,Phones,Avaya 5420 Digital phone,TEC-PH-10004536,134.99,7,0,944.93,236.2325
161,CA-2016-162733,5/11/2016 0:00,Q2,5,11,2016,5/12/2016 0:00,Q2,1,First Class,2,TT-21070,Ted Trevino,Consumer,United States,West,California,Los Angeles,90045,Office Supplies,Paper,Xerox 1920,OFF-PA-10002751,5.98,1,0,5.98,2.691
162,CA-2015-119697,12/28/2015 0:00,Q4,12,28,2015,12/31/2015 0:00,Q4,3,Second Class,3,EM-13960,Eric Murdock,Consumer,United States,East,Pennsylvania,Philadelphia,19134,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,TEC-AC-10003657,33.99,2,0.2,54.384,1.3596
163,CA-2016-154508,11/16/2016 0:00,Q4,11,16,2016,11/20/2016 0:00,Q4,4,Standard Class,4,RD-19900,Ruben Dartt,Consumer,United States,West,New Mexico,Carlsbad,88220,Office Supplies,Envelopes,Staple envelope,OFF-EN-10001990,5.68,5,0,28.4,13.348
164,CA-2016-113817,11/7/2016 0:00,Q4,11,7,2016,11/11/2016 0:00,Q4,4,Standard Class,4,MJ-17740,Max Jones,Consumer,United States,West,Washington,Seattle,98115,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,OFF-BI-10004002,17.3,2,0.2,27.68,9.688
165,CA-2014-139892,9/8/2014 0:00,Q3,9,8,2014,9/12/2014 0:00,Q3,4,Standard Class,4,BM-11140,Becky Martin,Consumer,United States,Central,Texas,San Antonio,78207,Office Supplies,Art,BIC Brite Liner Highlighters,OFF-AR-10004441,4.14,3,0.2,9.936,2.7324
166,CA-2014-139892,9/8/2014 0:00,Q3,9,8,2014,9/12/2014 0:00,Q3,4,Standard Class,4,BM-11140,Becky Martin,Consumer,United States,Central,Texas,San Antonio,78207,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,TEC-MA-10000822,1699.99,8,0.4,8159.952,-1359.992
167,CA-2014-139892,9/8/2014 0:00,Q3,9,8,2014,9/12/2014 0:00,Q3,4,Standard Class,4,BM-11140,Becky Martin,Consumer,United States,Central,Texas,San Antonio,78207,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,OFF-ST-10000991,114.97,3,0.2,275.928,-58.6347
168,CA-2014-139892,9/8/2014 0:00,Q3,9,8,2014,9/12/2014 0:00,Q3,4,Standard Class,4,BM-11140,Becky Martin,Consumer,United States,Central,Texas,San Antonio,78207,Furniture,Chairs,SAFCO Arco Folding Chair,FUR-CH-10004287,276.2,9,0.3,1740.06,-24.858
169,CA-2014-139892,9/8/2014 0:00,Q3,9,8,2014,9/12/2014 0:00,Q3,4,Standard Class,4,BM-11140,Becky Martin,Consumer,United States,Central,Texas,San Antonio,78207,Office Supplies,Art,Sanford Liquid Accent Highlighters,OFF-AR-10002656,6.68,6,0.2,32.064,6.8136
